"ID"	"Дата.изменения.статуса"	"Статус"	"Автор"	"Пользователь"	"Категория.автора"	"Контент"	"Тип.обращения"	"Хост"	"Подписчики"	"Тема"	"Локация"	"Тональность"	"Тип"
600525	2088-07-19 05:32:51	"Ожидание ответа автора"	"token_NA"	"token_111449"		"'Здравствуйте, Мария! Приносим извинения, что задержались с ответом. Подскажите, на данный момент ситуация актуальна?"							"1-ответ"
600525	2088-07-19 05:32:51	"Ожидание ответа автора"	"token_NA"	"token_111449"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
600525	2088-07-19 12:05:51	"Инцидент"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
600525	2088-07-19 12:05:53	"Инцидент"	"token_80736"	"token_NA"	"Обычный"	"'Не актуально, все работает"	"Личное сообщение"	"'ВКонтакте"	412	"Прочее"			"0-пост"
600525	2088-07-19 13:08:34	"Закрытые"	"token_NA"	"token_111456"		"'Мария, хорошо. Появятся еще вопросы, обращайтесь."							"1-ответ"
600525	2088-07-19 13:08:34	"Закрытые"	"token_NA"	"token_111456"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
609953	2088-07-21 20:22:21	"Новый"	"token_82455"	"token_111445"	"Жалобщик"	"'Здравствуйте"	"Личное сообщение"	"'ВКонтакте"	21	"Прочее"			"0-пост"
609953	2088-07-21 20:23:24	"Новый"	"token_82455"	"token_111445"	"Жалобщик"	"'Тут узнал что если поеду по России с номером xxx xxx xx xx,то входящие будут бесплатно а исходящие домой по 2 рубля за минуту"	"Личное сообщение"	"'ВКонтакте"	21	"Прочее"			"0-пост"
609953	2088-07-21 20:24:25	"Новый"	"token_82455"	"token_111445"	"Жалобщик"	"'Но на корпоративных тарифах исходящие на всех операторов расходуются из пакета"	"Личное сообщение"	"'ВКонтакте"	21	"Прочее"			"0-пост"
609953	2088-07-21 20:25:26	"Новый"	"token_82455"	"token_111445"	"Жалобщик"	"'А нет возможности перевести меня на корпоративный тарий которой S , и оставить мою скидку 50% на абонентскую плату"	"Личное сообщение"	"'ВКонтакте"	21	"Прочее"			"0-пост"
609953	2088-07-21 20:26:03	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
609953	2088-07-21 21:10:49	"Закрытые"	"token_NA"	"token_111454"		"'Михаил, здравствуйте! Для перевода вас на корпоративное обслуживание и уточнения условий, вы можете отправить запрос на электронную почту xxx@xxxxxxru ."							"1-ответ"
609953	2088-07-21 21:10:49	"Закрытые"	"token_NA"	"token_111454"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
610954	2088-07-22 01:59:57	"Новый"	"token_63680"	"token_111426"	"Обычный"	"'Здравствуйте ! Сохраняются ли использование пакета «мой онлайн 04-2018» Московская область, при нахождение в другой области ?<br>Звонки расходуются из пакета или в роуминге другие условия ?"	"Комментарий"	"'ВКонтакте"	677	"Прочее"			"0-пост"
610954	2088-07-22 02:02:09	"Инцидент"	"token_NA"	"token_111426"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
610954	2088-07-22 06:40:13	"Ожидание ответа автора"	"token_NA"	"token_111431"		"'[xxxxx], в поездках по России согласно условиям вашего тарифного плана, входящие звонки бесплатные, исходящие расходуют пакет минут, SMS также расходуют пакет, интернет как по тарифу домашней сети. Эти условия действуют по всей России, кроме Республики Крым и г. Севастополь."							"1-ответ"
610954	2088-07-22 06:40:14	"Ожидание ответа автора"	"token_NA"	"token_111431"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
610954	2088-07-23 06:41:27	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
612735	2088-07-22 21:10:07	"Новый"	"token_51432"	"token_111453"	"Обычный"	"'Здрасьте"	"Личное сообщение"	"'ВКонтакте"	29	"Прочее"			"0-пост"
612735	2088-07-22 21:18:18	"Инцидент"	"token_NA"	"token_111453"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
612735	2088-07-22 21:32:15	"Ожидание ответа автора"	"token_NA"	"token_111448"		"'Привет! Чем помочь?"							"1-ответ"
612735	2088-07-22 21:32:15	"Ожидание ответа автора"	"token_NA"	"token_111448"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
612735	2088-07-23 21:36:24	"Закрытые"	"token_NA"	"token_111424"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
614401	2088-07-23 15:11:23	"Новый"	"token_56416"	"token_111445"	"Обычный"	"'Здраствуйте"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
614401	2088-07-23 15:12:22	"Новый"	"token_56416"	"token_111445"	"Обычный"	"'У меня не работает интернет"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
614401	2088-07-23 15:12:30	"Новый"	"token_56416"	"token_111445"	"Обычный"	"'Хотя на нем есть деньги"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
614401	2088-07-23 15:13:56	"Новый"	"token_56416"	"token_111445"	"Обычный"	"'При использовании моб.данных показывается 4g/H+, но при переходе в тот де браузер ничего не работает"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
614401	2088-07-23 15:14:16	"Новый"	"token_56416"	"token_111445"	"Обычный"	"'Я устанавливал настройки"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
614401	2088-07-23 15:14:18	"Новый"	"token_56416"	"token_111445"	"Обычный"	"'Переустанавливал"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
614401	2088-07-23 15:14:51	"Новый"	"token_56416"	"token_111445"	"Обычный"	"'Перезагружал, но ничего не помогает"	"Личное сообщение"	"'ВКонтакте"	22	"Прочее"			"0-пост"
614401	2088-07-23 15:17:57	"Инцидент"	"token_NA"	"token_111445"						"Прочее"	"Не определена"	"Нейтральный"	"2-инцидент"
614401	2088-07-23 17:23:06	"Ожидание ответа автора"	"token_NA"	"token_111440"		"'Денис, здравствуйте! Напишите ваш номер телефона и адрес, где не работает интернет, все проверим<U+0001F60A>"							"1-ответ"
